Temperature (K),B-Field (Gauss),sample I AB,sample I AD,sample I AC,sample I BD,sample I -AB,sample I -AD,sample I -AC,sample I -BD,Voltage DC,Voltage BC,Voltage BD,Voltage AC,Voltage -DC,Voltage -BC,Voltage -BD,Voltage -AC
117.195,-4588,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0019641,0.0026165,0.0052928,0.0044961,-0.0027833,-0.0033383,-0.0057533,-0.0047425
118.495,-30.5100002,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0014022,0.0017791,0.0001342,-0.0004173,-0.0021949,-0.0024653,-0.0005878,0.0001402
119.765,4573,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0020809,0.0024677,-0.0047959,-0.0056504,-0.0028796,-0.003133,0.0043734,0.0053786
121.37,-4587,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0020718,0.0027458,0.0053274,0.00449,-0.0028807,-0.0034495,-0.0057844,-0.0047362
122.65,-30.2099991,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0014967,0.0018905,0.0001521,-0.0004371,-0.0022801,-0.0025676,-0.000599,0.000159
123.925,4572,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0021865,0.002588,-0.0047933,-0.0056864,-0.0029817,-0.0032516,0.0043686,0.0054101
125.51,-4586,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0021841,0.0028805,0.0053682,0.0044801,-0.002978,-0.0035721,-0.0058155,-0.0047305
126.955,-30.2399998,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0015936,0.0020077,0.0001712,-0.0004602,-0.0023756,-0.0026788,-0.0006203,0.0001752
128.335,4571,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0023033,0.0027229,-0.0047901,-0.0057272,-0.003092,-0.0033878,0.0043555,0.0054413
130.045,-4587,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0023001,0.0030161,0.0053975,0.0044646,-0.0031009,-0.0037168,-0.0058618,-0.0047336
131.34,-30.2199993,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.001706,0.0021379,0.0001888,-0.0004854,-0.0024792,-0.0028069,-0.0006431,0.0001878
132.61,4570,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0024253,0.0028667,-0.0047848,-0.0057704,-0.003206,-0.0035303,0.004344,0.0054769
